fname,label,manually_verified
c8ada51c.wav,Squeak,0
c8b3be94.wav,Fart,0
c8b7e3e0.wav,Tearing,0
c8bb8a34.wav,Saxophone,1
c8c0280a.wav,Laughter,0
c8c117dc.wav,Violin_or_fiddle,1
c8c8c6b5.wav,Snare_drum,0
c8ca25cc.wav,Laughter,0
c8d682d9.wav,Knock,0
c8dc63a5.wav,Burping_or_eructation,0
c8e6711d.wav,Hi-hat,0
c8ecbbfd.wav,Snare_drum,1
c8ef85c1.wav,Cough,0
c8ef983e.wav,Electric_piano,0
c8f4b741.wav,Meow,0
c8f92de1.wav,Fireworks,0
c8faa3e3.wav,Saxophone,1
c8fbc442.wav,Burping_or_eructation,0
c9023cd9.wav,Cello,0
c9045f8b.wav,Drawer_open_or_close,0
c90cd6c1.wav,Shatter,0
c90feba0.wav,Burping_or_eructation,1
c9238d7d.wav,Drawer_open_or_close,1
c92935b8.wav,Squeak,0
c9307c8a.wav,Shatter,0
c933df10.wav,Squeak,0
c93509e0.wav,Microwave_oven,0
c938e974.wav,Cowbell,1
c939ba79.wav,Clarinet,1
c9401d12.wav,Drawer_open_or_close,0
c9563348.wav,Glockenspiel,1
c958109f.wav,Violin_or_fiddle,1
c958f003.wav,Snare_drum,0
c95e5234.wav,Cough,0
c9878f14.wav,Oboe,0
c99274ce.wav,Cough,0
c9a1c2b7.wav,Cello,0
c9a63f2f.wav,Squeak,1
c9b0a8b6.wav,Chime,1
c9b56a0c.wav,Squeak,0
c9b862a5.wav,Bark,0
c9babb89.wav,Clarinet,1
c9bdeeb3.wav,Clarinet,0
c9c668ad.wav,Gunshot_or_gunfire,1
c9c6a8ab.wav,Keys_jangling,0
c9c95706.wav,Cello,1
c9cad980.wav,Cough,0
c9e97784.wav,Violin_or_fiddle,1
c9f4878c.wav,Double_bass,0
c9fb642d.wav,Violin_or_fiddle,1
ca03e45f.wav,Tambourine,0
ca15d513.wav,Tambourine,1
ca1b7f0a.wav,Fart,0
ca1cffc7.wav,Cough,1
ca348cbb.wav,Double_bass,1
ca37bc8d.wav,Burping_or_eructation,1
ca3c0cb8.wav,Tambourine,0
ca3d656b.wav,Harmonica,0
ca3f3698.wav,Bass_drum,1
ca415578.wav,Knock,1
ca584ccc.wav,Meow,0
ca5ea716.wav,Tearing,0
ca620976.wav,Shatter,0
ca75e9c3.wav,Keys_jangling,0
ca770b27.wav,Shatter,0
ca7c441f.wav,Finger_snapping,1
ca7f64c6.wav,Bass_drum,0
ca819704.wav,Gunshot_or_gunfire,1
ca8653d2.wav,Flute,1
ca8a15bd.wav,Burping_or_eructation,0
ca8ab8c2.wav,Applause,1
ca8f6790.wav,Knock,0
ca940fe4.wav,Fart,0
ca947135.wav,Cello,0
ca9c7be0.wav,Squeak,0
caa629ea.wav,Laughter,0
caafc360.wav,Fireworks,0
cab2b1cb.wav,Laughter,0
cab49319.wav,Cough,1
cac12dc3.wav,Bass_drum,0
cac7dcf1.wav,Acoustic_guitar,1
cad60985.wav,Snare_drum,0
cae0d841.wav,Snare_drum,1
caeb0894.wav,Gong,0
cb004a4f.wav,Oboe,1
cb011638.wav,Laughter,0
cb1102da.wav,Trumpet,0
cb1b98b7.wav,Oboe,1
cb1e99b6.wav,Snare_drum,0
cb2b2189.wav,Chime,0
cb3890ce.wav,Shatter,1
cb3f85e2.wav,Bass_drum,0
cb5d5737.wav,Cough,1
cb65645f.wav,Knock,1
cb6ad0da.wav,Writing,0
cb6d6563.wav,Violin_or_fiddle,0
cb7d9924.wav,Trumpet,1
cb8022d1.wav,Clarinet,0
cb943e69.wav,Snare_drum,0
cba5a930.wav,Tearing,1
cba68348.wav,Clarinet,1
cba69173.wav,Bus,1
cba78947.wav,Double_bass,0
cbbe9476.wav,Saxophone,1
cbc52dce.wav,Cowbell,0
cbc8d551.wav,Cello,1
cbcc8197.wav,Cowbell,0
cbdc3764.wav,Tearing,1
cbe40a05.wav,Gong,0
cbe59820.wav,Knock,1
cbecbb18.wav,Saxophone,1
cbf5074f.wav,Bus,1
cbf82b6f.wav,Chime,0
cbfa5759.wav,Snare_drum,0
cbfc7fb8.wav,Scissors,1
cc01a92e.wav,Finger_snapping,1
cc046f8d.wav,Acoustic_guitar,1
cc0b84e8.wav,Fireworks,1
cc10503b.wav,Writing,0
cc158878.wav,Shatter,1
cc1fa52e.wav,Glockenspiel,1
cc243902.wav,Finger_snapping,0
cc2464dc.wav,Tearing,0
cc28fbb1.wav,Squeak,0
cc2f3023.wav,Electric_piano,1
cc374039.wav,Fart,0
cc412c52.wav,Applause,0
cc45fff3.wav,Trumpet,0
cc4b2f59.wav,Fireworks,1
cc4c0c06.wav,Microwave_oven,1
cc559ca0.wav,Microwave_oven,0
cc5662e7.wav,Flute,0
cc60a261.wav,Burping_or_eructation,0
cc6302f2.wav,Snare_drum,0
cc6a0e3f.wav,Meow,0
cc706d6c.wav,Hi-hat,0
cc74596d.wav,Writing,1
cc7dc6fa.wav,Cello,0
cc843f6a.wav,Burping_or_eructation,0
cc857fc0.wav,Writing,0
cc90ad7a.wav,Harmonica,1
cc93c704.wav,Bass_drum,0
cc95ef17.wav,Shatter,1
cc986a42.wav,Hi-hat,1
cc99880a.wav,Harmonica,0
cc9ddcf7.wav,Cello,0
cca27a50.wav,Meow,1
ccb08c29.wav,Writing,0
ccb19f8e.wav,Fireworks,0
ccc75484.wav,Trumpet,0
cccd5be2.wav,Flute,0
ccd7386d.wav,Cowbell,1
ccdd8b96.wav,Harmonica,0
cce06a6e.wav,Applause,0
cce3445b.wav,Microwave_oven,1
cce60b15.wav,Gunshot_or_gunfire,1
cceb20dd.wav,Gong,0
ccedb014.wav,Trumpet,0
ccf3fc51.wav,Trumpet,1
cd0f5e44.wav,Telephone,1
cd13f3b7.wav,Tambourine,1
cd2656b2.wav,Hi-hat,0
cd271584.wav,Telephone,1
cd360da2.wav,Finger_snapping,1
cd3913f8.wav,Microwave_oven,1
cd3c8232.wav,Tearing,1
cd3e20ec.wav,Computer_keyboard,1
cd404498.wav,Finger_snapping,1
cd40bd32.wav,Clarinet,0
cd40c96c.wav,Gong,1
cd4aad88.wav,Squeak,1
cd4ddf0e.wav,Gong,0
cd4f2689.wav,Finger_snapping,0
cd4f2d6f.wav,Writing,0
cd5379cd.wav,Meow,0
cd5562d2.wav,Double_bass,0
cd58468c.wav,Shatter,0
cd7f12cc.wav,Flute,0
cd939e21.wav,Saxophone,1
cd9444a0.wav,Violin_or_fiddle,1
cda1ce11.wav,Hi-hat,0
cda43248.wav,Glockenspiel,1
cdac81e4.wav,Applause,0
cdb6724a.wav,Cello,0
cdb6a7a9.wav,Squeak,0
cdb982ca.wav,Laughter,0
cdbc82ee.wav,Cello,0
cdc5fe8e.wav,Violin_or_fiddle,1
cdc8f61d.wav,Cough,0
cdcad29e.wav,Drawer_open_or_close,0
cdccd612.wav,Tearing,0
cdd1b4bd.wav,Bass_drum,0
cde37f38.wav,Oboe,1
cdeb29af.wav,Tearing,0
cdee690e.wav,Applause,1
cdeece57.wav,Violin_or_fiddle,1
cdf3a2c4.wav,Gong,0
cdf7e2d6.wav,Drawer_open_or_close,0
cdfc084a.wav,Burping_or_eructation,1
cdfc8967.wav,Bass_drum,1
ce03e0d8.wav,Electric_piano,1
ce206b9d.wav,Oboe,0
ce21d830.wav,Meow,0
ce285598.wav,Flute,0
ce3453bc.wav,Bark,0
ce34b933.wav,Acoustic_guitar,1
ce36b5f8.wav,Hi-hat,0
ce3f3400.wav,Bass_drum,1
ce4ba0f9.wav,Keys_jangling,0
ce55ed9f.wav,Bass_drum,0
ce5cedda.wav,Hi-hat,0
ce6149c2.wav,Trumpet,0
ce65d6b5.wav,Clarinet,1
ce75b5ce.wav,Bass_drum,1
ce7ade77.wav,Squeak,0
ce7c819c.wav,Writing,0
ce7cd11a.wav,Bark,0
ce85f672.wav,Oboe,0
ce8d1378.wav,Squeak,1
ce8df8e7.wav,Snare_drum,0
ce8e65ee.wav,Writing,0
ce982cbf.wav,Applause,0
ce9b1907.wav,Glockenspiel,1
cea12d19.wav,Applause,0
ceac5ae1.wav,Finger_snapping,0
ceaea4cc.wav,Microwave_oven,0
ceb8e323.wav,Hi-hat,1
ceba3f99.wav,Applause,1
cec00eea.wav,Tearing,0
cec21578.wav,Cowbell,1
cec93123.wav,Bus,0
ceca4273.wav,Violin_or_fiddle,1
cee316e2.wav,Bass_drum,0
ceebbf33.wav,Harmonica,0
cef7f23d.wav,Shatter,1
cf048634.wav,Applause,0
cf09ca4f.wav,Saxophone,1
cf20556b.wav,Acoustic_guitar,0
cf2343c6.wav,Acoustic_guitar,0
cf242525.wav,Laughter,1
cf2877fe.wav,Double_bass,0
cf3a73a6.wav,Writing,1
cf469143.wav,Cough,0
cf5073f3.wav,Fireworks,1
cf52251c.wav,Bus,1
cf59ffba.wav,Snare_drum,0
cf6fd7a7.wav,Cowbell,0
cf73caf7.wav,Oboe,1
cf79b314.wav,Violin_or_fiddle,1
cf810e55.wav,Double_bass,0
cf8c5111.wav,Violin_or_fiddle,1
cf9f9d32.wav,Cello,1
cfa61a1d.wav,Acoustic_guitar,0
cfa98877.wav,Gong,0
cfb2c5ee.wav,Tearing,0
cfb4c434.wav,Knock,0
cfb55e4a.wav,Acoustic_guitar,0
cfb7c1ee.wav,Burping_or_eructation,0
cfb9c5fd.wav,Violin_or_fiddle,1
cfbededb.wav,Oboe,0
cfc76f15.wav,Flute,0
cfc91917.wav,Shatter,0
cfccd445.wav,Computer_keyboard,0
cfcf57f8.wav,Clarinet,0
cfd0f787.wav,Trumpet,0
cfd4461a.wav,Burping_or_eructation,0
cfd6085a.wav,Harmonica,1
cfdbf38b.wav,Hi-hat,0
cfdfe861.wav,Bus,1
cfe317f8.wav,Shatter,0
cfe45dd3.wav,Knock,0
cfecfc4e.wav,Double_bass,0
cff980e3.wav,Oboe,1
cffa76ed.wav,Writing,0
d000e828.wav,Cough,1
d004048a.wav,Shatter,0
d008a757.wav,Fireworks,0
d00f9207.wav,Clarinet,0
d011c434.wav,Knock,1
d0141870.wav,Cough,1
d0160c41.wav,Knock,0
d01af3cd.wav,Cough,0
d01afeb4.wav,Gunshot_or_gunfire,1
d01cbcc8.wav,Hi-hat,0
d0219079.wav,Clarinet,0
d0232e7e.wav,Shatter,0
d02be75c.wav,Squeak,0
d030ccde.wav,Laughter,0
d033f680.wav,Oboe,1
d035d92e.wav,Meow,1
d038c1e3.wav,Acoustic_guitar,0
d039d135.wav,Knock,1
d0434a11.wav,Gunshot_or_gunfire,1
d04475f7.wav,Double_bass,0
d07b3486.wav,Snare_drum,0
d0826760.wav,Violin_or_fiddle,1
d085e7da.wav,Laughter,0
d0863f10.wav,Harmonica,0
d09ef2c7.wav,Fart,0
d0a0fd54.wav,Gong,0
d0a7e96a.wav,Laughter,0
d0a88003.wav,Tambourine,1
d0ac8e53.wav,Glockenspiel,0
d0c5c389.wav,Oboe,1
d0d0249f.wav,Violin_or_fiddle,1
d0d932ad.wav,Keys_jangling,1
d0db322f.wav,Applause,0
d0dd2ca3.wav,Oboe,1
d0de08ca.wav,Bass_drum,0
d0ebff16.wav,Bark,0
d0f3df9a.wav,Cello,1
d0ff69e9.wav,Hi-hat,0
d1012c2e.wav,Cello,1
d103891d.wav,Snare_drum,0
d10419d8.wav,Gong,0
d1055ae3.wav,Laughter,1
d10d9393.wav,Laughter,1
d112acaa.wav,Knock,0
d116cdc6.wav,Squeak,1
d1199b0c.wav,Harmonica,0
d11b916e.wav,Harmonica,1
d125ceaf.wav,Squeak,0
d126054d.wav,Violin_or_fiddle,1
d12898f1.wav,Computer_keyboard,0
d129068b.wav,Tearing,0
d13a58af.wav,Shatter,0
d13f77e0.wav,Bark,0
d1414783.wav,Trumpet,0
d141ed6c.wav,Chime,1
d144094e.wav,Shatter,0
d144542a.wav,Shatter,0
d148641c.wav,Tearing,0
d1492510.wav,Writing,1
d149bd91.wav,Cowbell,1
d14f5df1.wav,Flute,1
d1549d55.wav,Tearing,0
d1584db4.wav,Gong,0
d16d5863.wav,Bark,1
d176b95e.wav,Cello,0
d1794b39.wav,Tearing,0
d18590d1.wav,Clarinet,0
d18c15c1.wav,Hi-hat,0
d19a0f85.wav,Tearing,0
d19c1764.wav,Double_bass,1
d19cc6d8.wav,Cello,0
d1ab381d.wav,Writing,0
d1b32ab1.wav,Scissors,0
d1c030b4.wav,Snare_drum,0
d1c0cab6.wav,Saxophone,1
d1c54441.wav,Computer_keyboard,1
d1d295bd.wav,Laughter,1
d1d3f21e.wav,Keys_jangling,0
d1dec8ef.wav,Cello,1
d1e18645.wav,Laughter,1
d1ed5162.wav,Acoustic_guitar,1
d1f09f31.wav,Knock,0
d1fe974e.wav,Bark,0
d2012499.wav,Clarinet,0
d20f0057.wav,Fireworks,0
d20f48cd.wav,Telephone,1
d21c1103.wav,Cowbell,0
d222b08b.wav,Applause,0
d22a5883.wav,Hi-hat,0
d23b34a1.wav,Scissors,0
d2408c48.wav,Flute,1
d245ed75.wav,Cello,0
d246c363.wav,Trumpet,0
d2490458.wav,Tearing,0
d24ffccc.wav,Meow,1
d252a893.wav,Finger_snapping,0
d2584fbf.wav,Harmonica,0
d25cf8ee.wav,Drawer_open_or_close,0
d25e8e82.wav,Gunshot_or_gunfire,1
d2630dd1.wav,Gunshot_or_gunfire,1
d26b10ec.wav,Chime,0
d270f595.wav,Clarinet,0
d275719f.wav,Microwave_oven,1
d275b534.wav,Flute,0
d275d2a1.wav,Writing,1
d277b96e.wav,Scissors,0
d2817c1e.wav,Gong,0
d289bfbb.wav,Fireworks,0
d2988b36.wav,Shatter,0
d2a9c813.wav,Cowbell,0
d2abc133.wav,Applause,1
d2ac02df.wav,Clarinet,0
d2b195bb.wav,Clarinet,0
d2b9dbe3.wav,Laughter,1
d2bf88a2.wav,Squeak,1
d2c6aa69.wav,Computer_keyboard,1
d2cd80eb.wav,Cello,1
d2d076a3.wav,Saxophone,0
d2d41b54.wav,Knock,1
d2d75dcb.wav,Keys_jangling,0
d2d8e2d8.wav,Bus,1
d2ee3320.wav,Gunshot_or_gunfire,1
d2ee3f11.wav,Cowbell,0
d2f9002c.wav,Squeak,0
d328db67.wav,Cello,1
d32dbb8c.wav,Applause,0
d33f38e9.wav,Hi-hat,0
d342518b.wav,Tearing,0
d352c571.wav,Keys_jangling,0
d356b7a6.wav,Double_bass,0
d3582a01.wav,Acoustic_guitar,0
d3680645.wav,Cello,0
d38a14db.wav,Squeak,0
d38da3e7.wav,Applause,0
d38ec55e.wav,Fireworks,0
d390f367.wav,Double_bass,0
d39b9035.wav,Double_bass,1
d3a22b67.wav,Bark,0
d3a61fcb.wav,Gong,0
d3a64b56.wav,Double_bass,0
d3add79a.wav,Keys_jangling,1
d3ae5c4d.wav,Knock,1
d3b26714.wav,Cowbell,1
d3b3a1b4.wav,Bark,0
d3bc4ae0.wav,Tambourine,0
d3bf9ace.wav,Cough,1
d3d8ab79.wav,Knock,0
d3dee3b9.wav,Finger_snapping,1
d3e208a6.wav,Shatter,0
d3e8fa8a.wav,Electric_piano,0
d3ede893.wav,Applause,1
d3fe92d2.wav,Double_bass,0
d425d7b8.wav,Double_bass,1
d42876d6.wav,Microwave_oven,1
d42e3bf4.wav,Saxophone,1
d433497c.wav,Cough,0
d451b648.wav,Tearing,1
d45c69e9.wav,Drawer_open_or_close,1
d47d639c.wav,Trumpet,0
d489c579.wav,Gong,0
d493032f.wav,Burping_or_eructation,0
d49630b1.wav,Knock,0
d49d8904.wav,Drawer_open_or_close,0
d49eb5e4.wav,Bark,1
d4a43916.wav,Tearing,0
d4a76720.wav,Flute,0
d4b2f920.wav,Laughter,0
d4b68bb1.wav,Bass_drum,0
d4bc030d.wav,Cello,1
d4bd0cce.wav,Cello,0
d4c14be6.wav,Fart,1
d4c2b2a8.wav,Writing,1
d4c998b1.wav,Fireworks,0
d4cd5981.wav,Knock,0
d4d11498.wav,Violin_or_fiddle,1
d4e0c1e5.wav,Oboe,0
d4e2461a.wav,Tambourine,0
d4ebef41.wav,Electric_piano,1
d4ee5722.wav,Burping_or_eructation,0
d4eea1c4.wav,Snare_drum,0
d4f2665e.wav,Tearing,0
d50c5029.wav,Fireworks,0
d510e6ef.wav,Tambourine,1
d5140449.wav,Hi-hat,0
d51b814e.wav,Gong,1
d52043e1.wav,Drawer_open_or_close,1
d527a5d0.wav,Squeak,1
d535a76b.wav,Bass_drum,1
d53bad3b.wav,Cowbell,0
d53d97e5.wav,Double_bass,0
d53f97ee.wav,Drawer_open_or_close,0
d542a510.wav,Telephone,1
d54610d9.wav,Bass_drum,1
d561c726.wav,Harmonica,1
d567faa9.wav,Cowbell,0
d56b2b51.wav,Cowbell,0
d56d9904.wav,Saxophone,1
d57add0d.wav,Drawer_open_or_close,0
d57b2cb8.wav,Bark,0
d57f368b.wav,Double_bass,0
d58723aa.wav,Keys_jangling,0
d59f621a.wav,Applause,1
d5a2e892.wav,Oboe,0
d5c6c8bc.wav,Cough,1
d5c91a5f.wav,Fireworks,0
d5cd5497.wav,Clarinet,1
d5de2e59.wav,Bark,0
d5dff3c3.wav,Oboe,0
d5e089e1.wav,Drawer_open_or_close,1
d5f52814.wav,Violin_or_fiddle,1
d5f973af.wav,Snare_drum,0
d5fc9f70.wav,Violin_or_fiddle,1
d60ea378.wav,Laughter,1
d6144e01.wav,Violin_or_fiddle,1
d6178af9.wav,Hi-hat,0
d61a6f87.wav,Double_bass,0
d61ab790.wav,Saxophone,1
d61f1a92.wav,Cello,1
d6221525.wav,Double_bass,1
d62edca5.wav,Bass_drum,0
d62fe2ff.wav,Trumpet,1
d6333945.wav,Trumpet,0
d637d234.wav,Shatter,0
d63ce88d.wav,Violin_or_fiddle,1
d63d8c42.wav,Cowbell,1
d63ed02d.wav,Acoustic_guitar,0
d63f15f8.wav,Finger_snapping,1
d64429ed.wav,Burping_or_eructation,0
d648bf8f.wav,Finger_snapping,1
d65961e8.wav,Flute,0
d660efb7.wav,Fart,0
d664de66.wav,Fart,0
d665021b.wav,Bass_drum,0
d6665734.wav,Saxophone,1
d668e7f7.wav,Saxophone,1
d6691f17.wav,Saxophone,1
d66d7e61.wav,Gong,0
d6728aa4.wav,Laughter,0
d67488ea.wav,Shatter,0
d67a9e5a.wav,Bass_drum,0
d681e33e.wav,Computer_keyboard,0
d6854eb4.wav,Hi-hat,1
d68ab424.wav,Saxophone,1
d68bc291.wav,Trumpet,1
d68fec49.wav,Meow,0
d69149ab.wav,Writing,1
d69193eb.wav,Oboe,0
d698b6bd.wav,Snare_drum,0
d6a0f248.wav,Shatter,1
d6a77af3.wav,Microwave_oven,0
d6a90304.wav,Cough,0
d6b32ecc.wav,Bass_drum,0
d6be6437.wav,Oboe,0
d6c04b7d.wav,Computer_keyboard,1
d6c9f529.wav,Tambourine,1
d6cf2fd0.wav,Gong,0
d6d11418.wav,Tearing,1
d6d2c880.wav,Gunshot_or_gunfire,1
d6e1f1ac.wav,Fart,0
d6f501d7.wav,Cough,1
d6f56693.wav,Burping_or_eructation,1
d6f85c72.wav,Shatter,0
d6ff6f09.wav,Bark,0
d7050320.wav,Double_bass,0
d7137371.wav,Clarinet,0
d71cc17c.wav,Shatter,0
d7241122.wav,Harmonica,1
d72830c2.wav,Bark,0
d729c959.wav,Oboe,0
d72d685c.wav,Meow,0
d7371221.wav,Cello,0
d73be9a6.wav,Cowbell,0
d73efc33.wav,Violin_or_fiddle,1
d75427d7.wav,Microwave_oven,0
d760f427.wav,Cowbell,0
d76bdc15.wav,Squeak,1
d77358d0.wav,Cowbell,1
d773a9e6.wav,Laughter,0
d774a3f3.wav,Keys_jangling,1
d77a30c4.wav,Oboe,1
d7857dfb.wav,Bus,1
d78762a7.wav,Laughter,0
d788ea27.wav,Shatter,0
d791e73a.wav,Shatter,0
d79b9208.wav,Violin_or_fiddle,1
d7aae6fd.wav,Fireworks,0
d7aef626.wav,Hi-hat,0
d7b31417.wav,Meow,1
d7b32ed3.wav,Trumpet,0
d7b534d3.wav,Hi-hat,0
d7baee61.wav,Burping_or_eructation,0
d7d8b12a.wav,Tearing,1
d7d8c724.wav,Squeak,1
d7d9e3ad.wav,Gong,0
d7dbcb1a.wav,Glockenspiel,1
d7e50dfc.wav,Writing,0
d7e56425.wav,Cello,1
d7e5753e.wav,Bus,1
d7f81ca5.wav,Laughter,0
d7f9a060.wav,Fireworks,0
d7fe54c4.wav,Burping_or_eructation,0
d8013141.wav,Acoustic_guitar,0
d80e1c9e.wav,Laughter,1
d81a8b02.wav,Burping_or_eructation,1
d81d44f3.wav,Telephone,1
d82b0730.wav,Trumpet,0
d82f8f87.wav,Knock,1
d83456f2.wav,Violin_or_fiddle,1
d834f80f.wav,Tambourine,1
d83e42ae.wav,Squeak,0
d8470cab.wav,Laughter,0
d84c8c43.wav,Violin_or_fiddle,1
d84dc7ec.wav,Scissors,0
d85204b3.wav,Squeak,0
d858fbad.wav,Cello,0
d85da760.wav,Gong,1
d862ea18.wav,Bass_drum,0
d8697523.wav,Acoustic_guitar,0
d86a04e4.wav,Trumpet,0
d87530b2.wav,Applause,1
d87661e5.wav,Glockenspiel,1
d877ea17.wav,Meow,0
d88d255d.wav,Bass_drum,0
d88efdeb.wav,Tearing,0
d88f0774.wav,Telephone,1
d88fff0c.wav,Bark,0
d89150d5.wav,Laughter,0
d8a257e5.wav,Acoustic_guitar,1
d8abf134.wav,Fireworks,1
d8ac74e8.wav,Acoustic_guitar,1
d8b94f76.wav,Writing,0
d8c1dcaf.wav,Tambourine,0
d8c29016.wav,Fart,1
d8dd0e6a.wav,Gong,0
d8dee93f.wav,Laughter,1
d8e833f0.wav,Hi-hat,0
d8fdb740.wav,Scissors,0
d901468d.wav,Cello,0
d906e3c1.wav,Applause,0
d910a8c7.wav,Cello,1
d914225a.wav,Violin_or_fiddle,1
d9167087.wav,Tearing,0
d91b8441.wav,Harmonica,1
d91ee4c3.wav,Telephone,1
d920e1dc.wav,Laughter,0
d9261ff8.wav,Applause,0
d92e7d4c.wav,Applause,0
d931fa78.wav,Laughter,1
d93c3a10.wav,Laughter,1
d948c8f8.wav,Oboe,0
d94c94f0.wav,Saxophone,1
d94f825c.wav,Snare_drum,0
d953e602.wav,Bus,1
d9540472.wav,Violin_or_fiddle,1
d9668d38.wav,Fireworks,0
d967c126.wav,Snare_drum,0
d9694db2.wav,Snare_drum,0
d9748e59.wav,Writing,1
d97b30e5.wav,Tambourine,0
d97caacb.wav,Writing,0
d97cff9c.wav,Harmonica,0
d9824b7b.wav,Cello,0
d98e6689.wav,Clarinet,0
d99b648a.wav,Clarinet,1
d9a58d0c.wav,Violin_or_fiddle,1
d9a5f307.wav,Snare_drum,0
d9a9ad06.wav,Cough,0
d9b02272.wav,Applause,0
d9b38f26.wav,Meow,0
d9c103a6.wav,Tearing,1
d9c7f960.wav,Drawer_open_or_close,0
d9ca1741.wav,Trumpet,0
d9cb51e2.wav,Violin_or_fiddle,1
d9cc9e07.wav,Tambourine,0
d9d7c94d.wav,Bass_drum,0
d9dbc871.wav,Applause,0
d9de309a.wav,Fireworks,0
d9e018d1.wav,Tearing,0
d9e369bf.wav,Laughter,0
d9e5bbc4.wav,Tambourine,1
d9ece336.wav,Computer_keyboard,1
d9ef2d9a.wav,Microwave_oven,1
d9f07bed.wav,Meow,1
d9f75b52.wav,Gong,0
d9ff1435.wav,Microwave_oven,1
da0373df.wav,Knock,0
da057fa2.wav,Oboe,0
da0650ea.wav,Applause,1
da091330.wav,Writing,0
da1330e0.wav,Violin_or_fiddle,1
da1af4d1.wav,Fireworks,0
da261e19.wav,Fart,0
da2f1e87.wav,Clarinet,1
da34f16f.wav,Gong,0
da354910.wav,Knock,1
da370084.wav,Fireworks,1
da38a108.wav,Knock,1
da3bca6e.wav,Cowbell,0
da3eb8df.wav,Chime,0
da3f8050.wav,Hi-hat,1
da49fddf.wav,Glockenspiel,1
da4b0379.wav,Hi-hat,1
da4b0502.wav,Cowbell,0
da4d4d5a.wav,Finger_snapping,1
da6b010f.wav,Acoustic_guitar,0
da7951f3.wav,Oboe,0
da7bd5da.wav,Flute,1
da816a2f.wav,Knock,0
da85039c.wav,Glockenspiel,1
da8603bf.wav,Cello,0
da8665b5.wav,Laughter,0
da8b8b06.wav,Cello,0
da8d6df0.wav,Trumpet,1
da8ea649.wav,Double_bass,1
da9613c7.wav,Writing,0
daa3d0dd.wav,Harmonica,1
daaed7b1.wav,Acoustic_guitar,0
dab05a71.wav,Gunshot_or_gunfire,1
dab5004c.wav,Applause,0
dac0a960.wav,Double_bass,0
dad07f00.wav,Fart,0
dad51ef3.wav,Cowbell,1
dad5f277.wav,Fart,0
dade3098.wav,Fart,0
dae936cc.wav,Violin_or_fiddle,1
daedfdde.wav,Cough,1
daf478bb.wav,Double_bass,0
daf5af0a.wav,Violin_or_fiddle,1
db06541a.wav,Cough,0
db07b625.wav,Finger_snapping,0
db12b54a.wav,Tambourine,0
db1a5e69.wav,Harmonica,1
db2ef72e.wav,Writing,0
db32e67b.wav,Shatter,0
db3951cb.wav,Hi-hat,0
db3ced72.wav,Flute,1
db47cea5.wav,Meow,0
db634e41.wav,Fireworks,0
db672630.wav,Cowbell,1
db67674a.wav,Gong,0
db68b704.wav,Violin_or_fiddle,0
db6a4269.wav,Shatter,0
db6eaad6.wav,Trumpet,0
db70f608.wav,Laughter,0
db7faa42.wav,Bark,1
db810d76.wav,Applause,0
db82f4e8.wav,Flute,0
db95b5dd.wav,Bus,0
db98ae02.wav,Microwave_oven,1
db9a04ba.wav,Clarinet,1
db9d4d18.wav,Acoustic_guitar,1
dba08cf8.wav,Bass_drum,0
dba6817d.wav,Saxophone,1
dba80b30.wav,Tambourine,0
dbac4e95.wav,Gong,1
dbc410d0.wav,Cowbell,0
dbc6d76e.wav,Laughter,0
dbd81df9.wav,Fart,1
dbd908b8.wav,Drawer_open_or_close,1
dbe1946a.wav,Laughter,1
dbe33088.wav,Bark,0
dbe4aa4b.wav,Telephone,1
dbe8ee07.wav,Writing,1
dc159b76.wav,Clarinet,0
dc173173.wav,Bass_drum,0
dc1af797.wav,Flute,0
dc24a8f4.wav,Bark,1
dc24f2cd.wav,Cello,0
dc2781f3.wav,Squeak,0
dc4463f8.wav,Telephone,1
dc4fbece.wav,Violin_or_fiddle,0
dc51a8b4.wav,Double_bass,1
dc57b564.wav,Tearing,1
dc58ac20.wav,Shatter,0
dc5b2215.wav,Double_bass,0
dc5be9d7.wav,Cello,1
dc5fc5c5.wav,Computer_keyboard,1
dc6073c8.wav,Applause,0
dc6676ff.wav,Flute,1
dc69eabe.wav,Gong,0
dc6afbe5.wav,Telephone,1
dc6d1fae.wav,Trumpet,0
dc77de48.wav,Scissors,1
dc7e791d.wav,Saxophone,1
dc981a38.wav,Clarinet,1
dc9abbcb.wav,Microwave_oven,1
dca1b037.wav,Drawer_open_or_close,0
dca577c5.wav,Oboe,0
dca7052f.wav,Acoustic_guitar,0
dcb908ef.wav,Fart,0
dcc0f7cd.wav,Bus,1
dcc21853.wav,Saxophone,1
dcc7acba.wav,Clarinet,1
dcd13813.wav,Writing,0
dcd37383.wav,Saxophone,1
dcd892b1.wav,Knock,1
dcdb44b0.wav,Cowbell,1
dcdd7539.wav,Harmonica,0
dce89f20.wav,Glockenspiel,1
dcfa5e2c.wav,Gong,0
dd043345.wav,Acoustic_guitar,1
dd1d9afd.wav,Acoustic_guitar,0
dd2d700e.wav,Hi-hat,0
dd43720d.wav,Applause,0
dd49a8e6.wav,Writing,0
dd5411fe.wav,Double_bass,0
dd54505d.wav,Burping_or_eructation,1
dd659f2a.wav,Squeak,0
dd67b8a9.wav,Clarinet,1
dd70a377.wav,Bass_drum,0
dd775811.wav,Fart,0
dd797237.wav,Bark,0
dd7d890a.wav,Harmonica,1
